"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"884","E02003990","Carlisle 004",4548,171,492,3312,287,30,3,193,14,24,22,343.42999,172.42999,468.82901,3185.1589,-126.841,322.79001,151.78999,469.21201,3203.77,-108.23,1160.212,989.21198,355.25601,2588.7371,-723.263,1536.308,1365.308,310.10199,2306.1189,-1005.881,-0.07316,135722,-0.038,70496,-0.04905,90990,-0.01389,25764,-0.21215,393594,-0.17699,328368,-0.20102,372938,-0.16586,307712,-47321,-24570,-40609,-17858,-150759,-128008,-215424,-192673,1.64221
"965","E02003989","Carlisle 003",3562,132,556,2271,231,22,1,300,11,21,17,255.642,123.642,533.81097,2191.9751,-79.025,228.44099,96.441,539.82703,2207.3621,-63.638,867.54303,735.54303,413.35101,1814.825,-456.17499,1193.556,1061.556,359.41699,1601.75,-669.25,-0.05757,106801,-0.0259,48040,-0.04238,78620,-0.01071,19859,-0.15247,282866,-0.12079,224105,-0.14639,271581,-0.11471,212820,-36145,-16077,-33355,-13287,-103249,-83181,-152196,-132128,1.91399
"971","E02004006","Copeland 007",3696,168,273,2789,260,60,7,53,9,40,37,256.905,88.905,265.06201,2719.781,-69.219,255.12801,87.128,264.65302,2721.627,-67.373,624.71198,456.71201,231.78101,2434.283,-354.71701,992.64697,824.64697,202.52699,2143.3049,-645.69501,-0.07305,135519,-0.02838,52654,-0.06849,127061,-0.02382,44196,-0.15497,287511,-0.11031,204646,-0.19569,363046,-0.15102,280181,-42093,-16599,-41816,-16322,-103297,-77803,-190222,-164728,NA
"975","E02003971","Allerdale 007",3365,65,527,2429,230,19,3,66,3,13,10,133.33099,68.331,503.47101,2389.854,-39.146,118.93,53.93,510.10699,2396.9829,-32.017,412.409,347.409,391.17099,2244.9651,-184.035,645.591,580.591,334.853,2088.4871,-340.513,-0.05226,96951,-0.02318,42992,-0.04598,85306,-0.0169,31347,-0.07912,146783,-0.05004,92824,-0.11607,215341,-0.08699,161382,-33855,-16004,-34899,-17048,-72008,-54157,-162303,-144452,NA
"1015","E02003999","Carlisle 013",4240,100,275,3230,283,28,5,268,7,22,22,288.495,188.495,260.341,3086.8711,-143.129,181.38,81.38,267.789,3167.8889,-62.111,1171.299,1071.299,188.134,2421.301,-808.69897,1475.8199,1375.8199,169.56599,2179.4529,-1050.547,-0.07453,138251,-0.04962,92056,-0.03504,64998,-0.01014,18803,-0.25772,478140,-0.23282,431945,-0.24948,462853,-0.22458,416658,-46581,-30854,-28359,-12632,-170914,-155187,-247508,-231781,NA
"1374","E02003972","Allerdale 008",4248,67,623,2864,373,40,1,225,13,26,16,155.285,88.285,605.289,2807.0559,-56.944,136.88901,69.889,606.43298,2820.9829,-43.017,635.75403,568.75403,497.75201,2508.0869,-355.91299,1045.4561,978.45599,425.75299,2234.1279,-629.87201,-0.04639,86056,-0.02899,53772,-0.0304,56399,-0.013,24115,-0.12103,224537,-0.10363,192253,-0.17301,320974,-0.15561,288690,-25477,-15564,-20308,-10395,-78798,-68885,-174141,-164228,3.07058
"1538","E02003998","Carlisle 012",2813,84,436,1609,263,9,2,347,21,34,8,220.633,136.633,411.21899,1533.666,-75.334,168.453,84.453,417.11401,1562.874,-46.126,878.40802,794.40802,286.10599,1176.8,-432.20001,1051.455,967.45502,262.888,1069.92,-539.08002,-0.04011,74407,-0.02372,43989,-0.02231,41381,-0.00591,10963,-0.12468,231299,-0.10828,200881,-0.11035,204718,-0.09395,174300,-23211,-13228,-17074,-7091,-75289,-65306,-106225,-96242,1.566
"1564","E02004014","Eden 007",2869,44,311,2194,174,23,0,89,3,10,21,71.77,27.77,305.90701,2174.5891,-19.411,60.904,16.904,307.48499,2182.5869,-11.413,171.487,127.487,286.72699,2105.793,-88.207,358.93201,314.93201,254.19701,1973.004,-220.996,-0.03042,56438,-0.01285,23844,-0.02198,40775,-0.00441,8181,-0.06001,111343,-0.04245,78749,-0.08063,149582,-0.06306,116988,-20082,-8716,-15785,-4419,-48857,-37491,-111174,-99808,NA
"1591","E02004023","South Lakeland 009",2211,39,573,1427,91,24,2,31,3,5,16,54.331,15.331,566.36603,1419.188,-7.812,53.382,14.382,566.48798,1419.866,-7.134,103.201,64.201,542.737,1396.635,-30.365,273.07101,234.071,468.97501,1310.483,-116.517,-0.01451,26921,-0.00376,6966,-0.01285,23830,-0.00209,3875,-0.01866,34616,-0.0079,14661,-0.01725,31992,-0.00649,12037,-14818,-4076,-14856,-4114,-23116,-12374,-65406,-54664,NA
"1679","E02004024","South Lakeland 010",2804,53,137,2361,154,35,0,27,5,13,19,93.81,40.81,133.703,2327.1589,-33.841,87.326,34.326,135.194,2331.177,-29.823,241.938,188.938,116.339,2210.1599,-150.84,463.22,410.22,103.843,2021.16,-339.84,-0.05115,94884,-0.02046,37949,-0.04232,78513,-0.01163,21578,-0.08801,163272,-0.05732,106337,-0.13928,258392,-0.10859,201457,-38438,-15310,-39402,-16274,-72142,-49014,-170413,-147285,1.73182
"1681","E02004012","Eden 005",2037,38,167,1641,95,22,2,39,5,10,18,67.157,29.157,162.705,1618.292,-22.708,53.393,15.393,165.483,1628.306,-12.694,188.75101,150.75101,140.383,1527.782,-113.217,347.22699,309.22699,122.783,1398.7469,-242.25301,-0.033,61216,-0.01177,21842,-0.02656,49265,-0.00533,9891,-0.05761,106866,-0.03638,67492,-0.08015,148689,-0.05892,109315,-24935,-8969,-22061,-6095,-51943,-35977,-108206,-92240,NA
"2023","E02004011","Eden 004",4436,89,1056,2788,284,37,4,118,26,16,18,164.222,75.222,1033.431,2743.127,-44.873,155.158,66.158,1032.804,2750.7859,-37.214,599.61102,510.61099,883.93701,2498.6499,-289.35001,1012.868,923.86798,761.95599,2250.344,-537.65601,-0.02724,50533,-0.01431,26552,-0.01729,32075,-0.00436,8094,-0.05274,97839,-0.03981,73858,-0.08119,150619,-0.06826,126638,-20083,-11167,-13951,-5035,-50399,-41483,-118016,-109100,2.92491
"2194","E02003983","Barrow-in-Furness 007",2986,191,709,1489,251,46,1,136,92,59,12,334.60101,143.601,667.92999,1415.993,-73.007,341.94,150.94,661.245,1415.068,-73.932,993.23602,802.23602,475.95099,1084.444,-404.556,1155.536,964.53601,439.46301,992.16803,-496.832,-0.04858,90116,-0.01786,33122,-0.04537,84165,-0.01465,27171,-0.09881,183311,-0.06809,126317,-0.08154,151266,-0.05081,94272,-20702,-7896,-23408,-10602,-52526,-39720,-70142,-57336,1.3209
"2371","E02004010","Eden 003",3544,63,1289,1733,212,20,0,171,25,18,13,161.851,98.851,1238.199,1694.005,-38.995,115.334,52.334,1260.874,1713.318,-19.682,706.21997,643.21997,944.78699,1488.467,-244.533,1009.796,946.79602,811.25897,1352.74,-380.26001,-0.01584,29381,-0.00728,13498,-0.0098,18176,-0.00124,2293,-0.01957,36294,-0.011,20411,-0.01208,22402,-0.00352,6519,-15884,-8817,-10371,-3304,-46603,-39536,-92160,-85093,2.63888
"2470","E02003973","Allerdale 009",3653,59,755,2040,414,33,1,297,17,18,19,142.02699,83.027,733.10303,1995.988,-44.012,134.92799,75.928,730.98798,2002.427,-37.574,617.01898,558.01898,598.49902,1749.903,-290.09698,967.23602,908.23602,513.12903,1556.8571,-483.14301,-0.03604,66860,-0.02058,38172,-0.02279,42276,-0.00733,13588,-0.09024,167406,-0.07477,138718,-0.10792,200205,-0.09245,171517,-17697,-9736,-13610,-5649,-55196,-47235,-108820,-100859,3.21751
"2558","E02003977","Barrow-in-Furness 001",2976,70,240,2108,250,87,4,141,12,40,24,121.162,51.162,234.146,2071.5859,-36.414,130.2,60.2,230.757,2067.2581,-40.743,325.20599,255.20599,200.77901,1934.498,-173.502,637.716,567.716,171.854,1705.76,-402.23999,-0.09396,174316,-0.03776,70043,-0.07983,148102,-0.02363,43829,-0.18194,337547,-0.12574,233274,-0.25356,470414,-0.19735,366141,-35135,-14505,-35804,-15174,-83854,-63224,-180175,-159545,2.96881
"2561","E02003995","Carlisle 009",4034,125,755,2280,328,12,3,465,23,27,16,310.17401,185.174,714.71899,2179.645,-100.355,238.36501,113.365,725.875,2221.6521,-58.348,1198.189,1073.189,514.12903,1701.04,-578.96002,1502.299,1377.299,460.642,1517.9771,-762.02301,-0.05649,104785,-0.03423,63497,-0.03088,57285,-0.00863,15997,-0.18599,345063,-0.16374,303775,-0.1569,291091,-0.13465,249803,-32817,-19698,-23087,-9968,-118505,-105386,-163726,-150607,1.26501
"2628","E02004004","Copeland 005",3867,28,406,2447,500,36,1,344,49,39,17,90.884,62.884,396.71899,2410.509,-36.491,54.516,26.516,401.13599,2432.6331,-14.367,449.80399,421.80399,333.94101,2214.231,-232.769,847.638,819.638,286.19101,1966.859,-480.14099,-0.03982,73863,-0.02384,44231,-0.02176,40370,-0.00579,10738,-0.11111,206129,-0.09514,176497,-0.17351,321900,-0.15753,292268,-18891,-11428,-10821,-3358,-64527,-57064,-158246,-150783,3.5571
"2657","E02003974","Allerdale 010",3355,48,509,2109,389,20,4,223,21,19,13,110.828,62.828,497.68399,2069.6621,-39.338,91.532,43.532,500.19601,2082.8611,-26.139,481.99701,433.99701,421.42999,1845.087,-263.91299,821.789,773.789,359.16501,1633.462,-475.53799,-0.03802,70525,-0.01891,35075,-0.02521,46757,-0.0061,11307,-0.08465,157039,-0.06554,121589,-0.12089,224284,-0.10178,188834,-19385,-9313,-14620,-4548,-50268,-40196,-110840,-100768,2.47674
"2672","E02003997","Carlisle 011",3982,104,637,2232,344,12,4,579,21,32,17,271.104,167.104,606.45697,2141.9509,-90.049,196.438,92.438,616.77502,2183.522,-48.478,1056.364,952.36401,454.05701,1726.396,-505.604,1407.177,1303.177,394.935,1523.712,-708.28802,-0.06527,121073,-0.04031,74777,-0.03395,62968,-0.00899,16672,-0.21315,395444,-0.18819,349148,-0.18636,345745,-0.16141,299449,-36175,-22172,-23902,-9899,-128747,-114744,-189615,-175612,2.06814
"2707","E02003978","Barrow-in-Furness 002",2677,64,216,1849,229,29,0,191,12,66,21,116.056,52.056,210.978,1812.848,-36.152,117.515,53.515,210.855,1811.621,-37.379,366.172,302.172,180.58099,1642.536,-206.464,687.15698,623.15698,152.80099,1416.542,-432.45801,-0.06718,124624,-0.02858,53019,-0.05631,104458,-0.01771,32853,-0.15521,287946,-0.11661,216341,-0.20004,371119,-0.16144,299514,-24038,-10501,-24339,-10802,-68718,-55181,-136684,-123147,3.07951
"2781","E02003991","Carlisle 005",3751,108,276,2767,252,19,1,282,6,21,19,288.48499,180.485,260.94199,2633.4641,-133.536,207.856,99.856,267.24799,2694.0769,-72.923,1095.51,987.51001,188.161,2040.49,-726.51001,1377.031,1269.031,169.686,1823.611,-943.38898,-0.08436,156495,-0.05276,97882,-0.04573,84835,-0.01414,26222,-0.279,517614,-0.2474,459001,-0.25371,470706,-0.22212,412093,-49580,-30624,-35390,-16434,-177312,-158356,-239078,-220122,1.23462
"2798","E02004013","Eden 006",3958,48,410,3041,271,39,4,102,2,13,28,113.694,65.694,397.61499,2994.6951,-46.305,80.385,32.385,403.34,3018.614,-22.386,364.60599,316.60599,341.89899,2826.2261,-214.774,657.64099,609.64099,296.647,2610.2471,-430.75299,-0.0498,92380,-0.02828,52454,-0.02998,55627,-0.00846,15701,-0.1028,190717,-0.08128,150791,-0.14081,261249,-0.11929,221323,-37894,-21781,-26280,-10167,-98048,-81935,-218412,-202299,NA
"2801","E02003979","Barrow-in-Furness 003",3171,179,378,2062,260,58,7,135,25,43,24,287.11099,108.111,363.495,1988.0179,-73.982,308.76001,129.75999,360.50299,1972.358,-89.642,794.05402,615.05402,283.16901,1647.36,-414.64001,1080.287,901.28699,249.87399,1444.609,-617.39099,-0.07724,143287,-0.0261,48411,-0.07161,132846,-0.02047,37970,-0.15292,283708,-0.10178,188832,-0.16031,297405,-0.10916,202529,-29749,-10287,-33187,-13725,-70943,-51481,-105382,-85920,2.16768
"3243","E02004017","South Lakeland 003",4064,237,1105,2263,226,56,2,109,27,23,16,360.76099,123.761,1057.606,2199.811,-63.189,389.582,152.582,1042.219,2189.749,-73.251,908.19299,671.19299,827.50299,1937.954,-325.04599,1170.225,933.22498,735.81299,1797.86,-465.14001,-0.04956,91941,-0.0112,20783,-0.04627,85835,-0.00791,14677,-0.0594,110195,-0.02104,39037,-0.06238,115725,-0.02402,44567,-41607,-10209,-44536,-13138,-63816,-32418,-101867,-70469,1.88105
"3264","E02003988","Carlisle 002",2634,28,382,1894,164,21,2,106,2,17,18,93.062,65.062,363.68201,1853.792,-40.208,46.014,18.014,375.73499,1883.988,-10.012,364.23901,336.23901,275.505,1696.046,-197.95399,564.05402,536.05402,239.968,1555.302,-338.698,-0.03415,63341,-0.02311,42865,-0.01321,24502,-0.00217,4026,-0.08847,164121,-0.07743,143645,-0.11454,212495,-0.1035,192019,-25086,-16931,-11684,-3529,-77435,-69280,-156087,-147932,1.82948
"3454","E02004002","Copeland 003",4983,55,449,3636,518,37,2,206,18,50,12,120.979,65.979,441.80499,3588.124,-47.876,91.726,36.726,442.82101,3610.906,-25.094,448.31299,393.31299,389.41699,3365.4741,-270.526,979.98401,924.98401,332.255,2981.606,-654.39398,-0.08363,155146,-0.03757,69693,-0.05909,109621,-0.01303,24168,-0.16267,301787,-0.11661,216334,-0.27245,505466,-0.22639,420013,-42759,-19476,-31552,-8269,-100978,-77695,-256809,-233526,3.13053
"3483","E02004028","South Lakeland 014",3207,94,253,2480,188,53,2,77,6,34,20,158.94901,64.949,244.22,2431.042,-48.958,174.58299,80.583,241.39999,2419.7251,-60.275,425.931,331.931,199.592,2238.2141,-241.786,673.66199,579.66199,178.67799,2039.108,-440.892,-0.06286,116616,-0.0227,42107,-0.05437,100860,-0.01421,26351,-0.10093,187240,-0.06077,112731,-0.14901,276444,-0.10885,201935,-41894,-15268,-43985,-17359,-79658,-53032,-171780,-145154,NA
"3502","E02003996","Carlisle 010",5251,208,1510,2610,362,39,0,445,26,30,21,447.185,239.185,1427.379,2495.573,-114.428,354.61499,146.61501,1459.205,2538.571,-71.43,1598.1949,1390.1949,1000.613,1972.6689,-637.33099,1904.103,1696.103,923.16199,1801.491,-808.50897,-0.05401,100192,-0.02678,49679,-0.03559,66012,-0.00836,15499,-0.13516,250748,-0.10793,200235,-0.1175,217992,-0.09027,167479,-37540,-19333,-29828,-11621,-107454,-89247,-158969,-140762,1.34594
"3563","E02003968","Allerdale 004",3757,15,379,2719,353,67,3,173,4,23,21,90.803,75.803,366.052,2667.4109,-51.589,25.015,10.015,376.888,2712.655,-6.345,468.78201,453.78201,284.69901,2423.9871,-295.013,766.22101,751.22101,246.88499,2209.9409,-509.05899,-0.05343,99109,-0.04457,82688,-0.0117,21697,-0.00284,5276,-0.16824,312132,-0.15939,295711,-0.2097,389045,-0.20084,372624,-24014,-20330,-5553,-1869,-100786,-97102,-199002,-195318,2.05994
"4234","E02004021","South Lakeland 007",1923,35,157,1526,115,27,1,31,4,12,15,50.918,15.918,153.97701,1514.41,-11.59,47.975,12.975,156.483,1515.194,-10.806,100.419,65.419,141.011,1481.321,-44.679,223.17799,188.17799,122.422,1388.33,-137.67,-0.02532,46970,-0.00733,13589,-0.02544,47192,-0.00745,13811,-0.03269,60632,-0.01469,27251,-0.06408,118865,-0.04608,85484,-19854,-6024,-23914,-10084,-29442,-15612,-84017,-70187,2.89181
"4335","E02004019","South Lakeland 005",3533,167,534,2437,230,48,2,77,5,19,14,255.437,88.437,517.06201,2375.407,-61.593,281.42599,114.426,510.93399,2359.3879,-77.612,646.703,479.703,434.73499,2110.376,-326.62399,931.21399,764.21399,373.38101,1921.174,-515.82599,-0.05443,100977,-0.01314,24370,-0.05945,110276,-0.01815,33669,-0.08112,150496,-0.03983,73889,-0.08856,164297,-0.04727,87690,-42037,-10161,-58073,-26197,-70579,-38703,-111645,-79769,2.9062
"4450","E02003992","Carlisle 006",4214,142,1602,1847,260,52,0,265,19,16,11,335.138,193.138,1515.832,1765.451,-81.549,227.388,85.388,1572.328,1803.4771,-43.523,1318.97,1176.97,1043.855,1377.745,-469.255,1528.3669,1386.3669,974.61401,1268.821,-578.17902,-0.02849,52842,-0.01424,26417,-0.01835,34030,-0.0041,7605,-0.07326,135902,-0.05901,109477,-0.04664,86510,-0.03239,60085,-22547,-11870,-16940,-6263,-71756,-61079,-96729,-86052,1.1929
"4535","E02003966","Allerdale 002",2667,35,110,2258,153,23,3,52,0,21,12,86.025,51.025,106.836,2214.7959,-43.204,57.219,22.219,109.249,2238.1001,-19.9,273.069,238.069,91.704,2059.761,-198.239,444.41699,409.41699,86.205,1909.785,-348.215,-0.06615,122720,-0.03918,72680,-0.04246,78771,-0.01549,28731,-0.14169,262863,-0.11471,212823,-0.19247,357073,-0.16549,307033,-32764,-19738,-24389,-11363,-87126,-74100,-175919,-162893,NA
"4659","E02003985","Barrow-in-Furness 009",2720,215,360,1569,196,32,4,207,39,71,27,324.57401,109.574,341.702,1502.7679,-66.232,367.27802,152.278,333.84399,1477.671,-91.329,713.14203,498.142,274.54001,1265.963,-303.03699,960.81403,745.81403,238.577,1111.1169,-457.883,-0.11731,217641,-0.03929,72884,-0.11062,205226,-0.0326,60469,-0.21371,396491,-0.13569,251734,-0.20828,386405,-0.13025,241648,-45615,-15191,-51994,-21570,-97143,-66719,-136805,-106381,1.50999
"4749","E02004022","South Lakeland 008",2195,35,233,1691,128,45,4,27,3,13,16,57.576,22.576,228.095,1675.702,-15.298,61.675,26.675,230.521,1669.191,-21.809,158.47701,123.477,198.61099,1615.894,-75.106,317.741,282.741,171.188,1499.678,-191.32201,-0.02891,53621,-0.00789,14633,-0.0321,59546,-0.01108,20558,-0.03983,73881,-0.01881,34893,-0.0683,126713,-0.04729,87725,-24139,-6513,-35838,-18212,-37551,-19925,-94840,-77214,3.28114
"5260","E02004025","South Lakeland 011",3112,55,337,2409,133,84,2,38,1,27,26,114.447,59.447,323.09698,2368.136,-40.863,88.998,33.998,327.19101,2387.301,-21.699,338.36801,283.36801,259.43301,2224.645,-184.355,553.55798,498.55801,228.312,2059.0391,-349.961,-0.04098,76013,-0.02181,40445,-0.02478,45966,-0.00561,10398,-0.07844,145501,-0.05926,109933,-0.11953,221756,-0.10036,186188,-33071,-17773,-23365,-8067,-77883,-62585,-174312,-159014,1.34513
"5344","E02003965","Allerdale 001",4529,196,830,3005,277,33,3,129,3,25,28,336.54999,140.55,783.45203,2923.864,-81.136,347.948,151.948,774.461,2922.0701,-82.93,813.82501,617.82501,615.677,2655.781,-349.21899,1124.7,928.70001,540.961,2452.769,-552.23102,-0.07668,142246,-0.03986,73933,-0.05876,109006,-0.02194,40693,-0.13645,253155,-0.09963,184842,-0.16165,299903,-0.12483,231590,-57366,-27880,-54853,-25367,-127266,-97780,-232858,-203372,1.70626
"5461","E02004016","South Lakeland 002",3527,84,821,2149,233,56,4,93,49,23,15,133.196,49.196,804.43701,2122.6931,-26.307,138.039,54.039,805.53802,2116.6699,-32.33,339.47699,255.47701,722.367,2023.4709,-125.529,686.60901,602.60901,611.81201,1833.118,-315.88199,-0.05367,99554,-0.01455,26989,-0.05233,97086,-0.01322,24521,-0.07501,139146,-0.03589,66581,-0.08928,165636,-0.05017,93071,-39874,-10852,-47863,-18841,-68460,-39438,-149151,-120129,NA
"5548","E02003984","Barrow-in-Furness 008",2518,131,1040,908,156,46,1,134,59,27,16,239.756,108.756,987.50201,869.07599,-38.924,216.814,85.814,996.14203,880.789,-27.211,779.203,648.203,719.77802,679.10199,-228.89799,893.68701,762.68701,675.15302,632.57001,-275.42999,-0.02311,42867,-0.00756,14027,-0.01887,35009,-0.00333,6169,-0.04031,74776,-0.02476,45936,-0.02297,42602,-0.00742,13762,-10596,-4298,-9096,-2798,-28457,-22159,-38145,-31847,1.69208
"5628","E02004009","Eden 002",2438,23,123,2067,126,39,4,29,3,9,15,66.278,43.278,119.383,2030.688,-36.312,41.004,18.004,121.602,2051.8081,-15.192,211.25301,188.25301,103.931,1911.65,-155.35001,384.57901,361.57901,94.801,1761.8831,-305.117,-0.04035,74849,-0.02673,49589,-0.02123,39373,-0.00761,14113,-0.08853,164243,-0.07492,138983,-0.13604,252375,-0.12242,227115,-29243,-19684,-18274,-8715,-80305,-70746,-180135,-170576,NA
"5647","E02003982","Barrow-in-Furness 006",3454,176,237,2391,281,60,4,140,42,91,32,323.56201,147.562,225.494,2284.501,-106.499,320.32199,144.32201,225.599,2285.468,-105.532,981.16101,805.16101,170.94701,1810.6801,-580.32001,1273.412,1097.412,151.091,1592.506,-798.49402,-0.11156,206966,-0.05038,93470,-0.09231,171259,-0.03114,57763,-0.26922,499466,-0.20804,385970,-0.26482,491311,-0.20364,377815,-41971,-19157,-42968,-20154,-123095,-100281,-171315,-148501,1.75525
