"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"2946","E02005359","Charnwood 015",2753,72,140,2207,134,41,2,120,2,26,9,162.213,90.213,133,2136.594,-70.406,120.221,48.221,138.53799,2168.2029,-38.797,485.86899,413.86899,102.155,1889.495,-317.505,685.93701,613.93701,94.591,1722.568,-484.43201,-0.06261,116093,-0.03511,65093,-0.0457,84768,-0.01821,33768,-0.1622,300875,-0.13471,249875,-0.18629,345569,-0.1588,294569,-49320,-27620,-39631,-17931,-133341,-111641,-225851,-204151,0.92752
"2951","E02005377","Hinckley and Bosworth 001",3679,38,194,3041,209,10,1,138,8,27,13,91.745,53.745,188.464,2998.9089,-42.091,59.516,21.516,193.07201,3023.363,-17.637,292.98999,254.99001,157.457,2850.364,-190.636,592.58801,554.58801,137.63901,2605.342,-435.65799,-0.04543,84221,-0.02688,49812,-0.03053,56614,-0.01197,22205,-0.12031,223134,-0.10175,188725,-0.19184,355858,-0.17329,321449,-38041,-22498,-25580,-10037,-104212,-88669,-246575,-231032,2.30378
"2976","E02005345","Charnwood 001",3021,159,277,2173,199,37,3,126,5,35,7,279.44901,120.449,260.892,2088.1631,-84.837,251.67599,92.676,263.677,2108.354,-64.646,709.65399,550.65399,195.467,1792.822,-380.17801,912.93103,753.93103,177.034,1637.611,-535.38898,-0.0622,115322,-0.02642,48952,-0.05301,98334,-0.01723,31964,-0.13487,250148,-0.09909,183778,-0.15161,281205,-0.11583,214835,-52552,-22534,-48286,-18268,-115944,-85926,-184844,-154826,1.3808
"3143","E02005373","Harborough 007",4134,150,576,2917,206,164,7,66,10,17,21,250.67101,100.671,548.526,2853.4109,-63.589,233.543,83.543,550.05103,2867.792,-49.208,664.28101,514.28101,422.37601,2604.291,-312.70901,901.72803,751.72803,378.806,2435.634,-481.366,-0.03278,60759,-0.01568,29037,-0.02261,41940,-0.00551,10218,-0.05868,108813,-0.04157,77091,-0.09365,173696,-0.07654,141974,-35918,-16941,-25586,-6609,-73572,-54595,-159413,-140436,1.73519
"3282","E02005358","Charnwood 014",4889,111,245,3942,217,28,6,284,5,44,7,245.59399,134.59399,232.843,3837.998,-104.002,217.71899,106.719,236.241,3859.5569,-82.443,733.84698,622.84698,173.976,3474.3879,-467.612,1126.969,1015.97,156.64101,3152.1169,-789.883,-0.10707,198577,-0.05772,107023,-0.08744,162199,-0.03809,70645,-0.2724,505311,-0.22304,413757,-0.32281,598843,-0.27345,507289,-86913,-45979,-79717,-38783,-227560,-186626,-397901,-356967,1.19741
"3331","E02002863","Rutland 001",3269,193,772,2031,123,67,7,27,1,25,23,298.69601,105.696,724.50201,1980.26,-50.74,242.815,49.815,751.46698,2004.931,-26.069,636.43903,443.439,572.57898,1818.952,-212.048,847.10699,654.10699,505.64401,1692.494,-338.50601,-0.02244,41618,-0.009,16682,-0.02179,40426,-0.00835,15490,-0.04556,84507,-0.03212,59571,-0.03859,71590,-0.02515,46654,-45841,-17031,-41794,-12984,-93507,-64697,-151087,-122277,1.21337
"3356","E02002849","Leicester 023",5855,363,1639,2436,510,77,8,734,30,24,34,617.28003,254.28,1541.589,2340.2891,-95.711,527.91602,164.916,1587.203,2367.5691,-68.431,1599.0031,1236.0031,1112.781,2005.769,-430.23099,1987.243,1624.243,1013.044,1825.937,-610.06299,-0.10022,185852,-0.0372,68956,-0.084,155809,-0.02099,38913,-0.22771,422392,-0.16469,305496,-0.20177,374276,-0.13875,257380,-62928,-24478,-55236,-16786,-136021,-97571,-201307,-162857,1.25934
"3370","E02005378","Hinckley and Bosworth 002",2581,56,180,1998,137,14,1,170,4,16,5,123.959,67.959,173.04401,1947.646,-50.354,92.287,36.287,177.10699,1970.11,-27.89,404.48801,348.48801,133.513,1749.188,-248.812,635.48499,579.48499,119.971,1567.121,-430.879,-0.04769,88413,-0.02521,46712,-0.03697,68576,-0.01449,26875,-0.13005,241219,-0.10757,199518,-0.15727,291720,-0.13479,250019,-36911,-19498,-28684,-11271,-103462,-86049,-188307,-170894,1.63396
"3421","E02005370","Harborough 004",4509,77,211,3782,235,26,3,125,3,34,13,193.91701,116.917,199.019,3688.968,-93.032,134.17799,57.178,204.172,3737.7629,-44.237,634.46198,557.46198,145.468,3346.9719,-435.02802,982.52399,905.52399,132.185,3048.2571,-733.74298,-0.07723,143212,-0.04914,91104,-0.05234,97084,-0.02425,44976,-0.19539,362430,-0.1673,310322,-0.24279,450376,-0.2147,398268,-63764,-40734,-43185,-20155,-191194,-168164,-357479,-334449,1.41258
"3450","E02005374","Harborough 008",2825,141,747,1604,141,80,2,62,13,23,12,228.51199,87.512,705.31201,1565.738,-38.262,205.10899,64.109,714.867,1576.999,-27.001,588.12402,447.12399,520.849,1419.4189,-184.58099,733.66803,592.66803,479.84799,1331.276,-272.724,-0.0243,45041,-0.0076,14063,-0.02278,42254,-0.00608,11276,-0.0297,55060,-0.013,24082,-0.04801,89025,-0.03131,58047,-28591,-9224,-27702,-8335,-45283,-25916,-92304,-72937,1.07805
"3461","E02005352","Charnwood 008",2558,41,89,2184,112,41,5,60,1,15,10,82.711,41.711,86.052,2149.521,-34.479,73.219,32.219,87.532,2156.9819,-27.018,218.998,177.998,71.483,2042.1071,-141.89301,387.01401,346.01401,64.137,1898.02,-285.98001,-0.04623,85684,-0.0206,38146,-0.04196,77825,-0.01633,30287,-0.0905,167839,-0.06487,120301,-0.13963,258979,-0.114,211441,-44270,-19297,-43664,-18691,-84503,-59530,-183010,-158037,1.88275
"3522","E02002839","Leicester 013",3095,72,229,2022,201,24,6,487,16,26,12,199.687,127.687,218.286,1942.407,-79.592,130.172,58.172,223.416,1985.064,-36.936,769.08301,697.08301,162.17799,1593.244,-428.75601,1029.5909,957.591,142.2,1419.049,-602.95099,-0.0631,116994,-0.03968,73560,-0.03716,68918,-0.01374,25484,-0.26218,486358,-0.23876,442924,-0.25762,477899,-0.2342,434465,-35892,-21930,-24199,-10237,-121563,-107601,-182842,-168880,1.41404
"3629","E02002834","Leicester 008",4685,182,688,2699,386,45,7,595,16,38,29,386.35101,204.351,649.56598,2587.1111,-111.889,293.431,111.431,667.383,2637.385,-61.615,1268.35,1086.35,467.57199,2117.2529,-581.74701,1627.984,1445.984,416.51501,1898.422,-800.578,-0.08336,154587,-0.04417,81895,-0.05726,106203,-0.01807,33511,-0.2905,538889,-0.2513,466197,-0.27298,506400,-0.23379,433708,-51069,-27153,-38176,-14260,-151682,-127766,-224138,-200222,1.297
"3633","E02005346","Charnwood 002",4771,297,1324,2289,329,193,10,256,14,37,22,497.159,200.159,1239.527,2204.2981,-84.702,415.92899,118.929,1272.592,2240.6169,-48.383,1259.974,962.974,889.974,1896.74,-392.26001,1490.824,1193.824,839.00299,1768.744,-520.25598,-0.04658,86337,-0.02098,38845,-0.03307,61328,-0.00746,13836,-0.09015,167173,-0.06455,119681,-0.10903,202193,-0.08342,154701,-43192,-19013,-32805,-8626,-91757,-67578,-158658,-134479,1.07072
"3639","E02002867","Rutland 005",3054,53,461,2252,137,57,10,56,3,12,13,96.284,43.284,446.88501,2226.428,-25.572,91.627,38.627,449.03601,2228.771,-23.229,273.54901,220.549,376.18399,2134.542,-117.458,501.814,448.814,316.58301,1985.214,-266.78601,-0.01739,32242,-0.00786,14565,-0.01773,32887,-0.0082,15210,-0.0338,62678,-0.02427,45001,-0.05356,99337,-0.04403,81660,-24315,-11492,-22913,-10090,-53090,-40267,-130605,-117782,3.0007
"3677","E02005357","Charnwood 013",3608,85,250,2722,175,116,1,195,2,47,15,189.705,104.705,236.73801,2647.448,-74.552,134.03799,49.038,238.383,2691.2571,-30.743,563.24902,478.24899,180.209,2389.291,-332.70901,853.89697,768.89697,161.491,2165.928,-556.07202,-0.0707,131096,-0.04442,82357,-0.03742,69408,-0.01114,20669,-0.19648,364455,-0.1702,315716,-0.23098,428468,-0.2047,379729,-55873,-34023,-33145,-11295,-159486,-137636,-280976,-259126,1.43416
"3723","E02005372","Harborough 006",4082,56,103,3595,174,65,9,34,6,21,19,154.287,98.287,98.251,3509.1201,-85.88,92.019,36.019,101.276,3563.125,-31.875,534.505,478.505,76.411,3181.29,-413.70999,787.87701,731.87701,69.937,2952.0481,-642.95203,-0.05585,103545,-0.03539,65592,-0.03555,65945,-0.01509,27992,-0.13499,250387,-0.11453,212434,-0.1878,348343,-0.16733,310390,-50629,-32163,-33963,-15497,-139477,-121011,-279025,-260559,0.85707
"3729","E02005343","Blaby 011",3033,78,162,2433,146,19,0,148,6,34,7,175.601,97.601,153.713,2356.731,-76.269,146.325,68.325,157.888,2378.3601,-54.64,555.07001,477.07001,111.519,2068.9861,-364.01401,798.646,720.646,101.767,1867.535,-565.46503,-0.06117,113410,-0.03326,61653,-0.05373,99665,-0.02583,47908,-0.17222,319455,-0.14432,267698,-0.19292,357863,-0.16502,306106,-51871,-28282,-45762,-22173,-145078,-121489,-240654,-217065,1.28252
"3733","E02002827","Leicester 001",2950,86,319,1911,201,21,2,363,10,24,13,197.817,111.817,302.90601,1840.38,-70.62,145.621,59.621,307.069,1876.028,-34.972,671.84198,585.84198,226.526,1547.501,-363.49899,916.22699,830.22699,203.485,1383.823,-527.177,-0.0653,121091,-0.03676,68151,-0.04013,74420,-0.01158,21480,-0.23739,440357,-0.20885,387417,-0.23635,438430,-0.20781,385490,-39592,-21981,-26713,-9102,-120971,-103360,-186065,-168454,1.24218
"3783","E02002830","Leicester 004",4103,139,511,2422,305,50,5,602,25,29,15,304.92099,165.92101,486.52802,2326.885,-95.115,230.336,91.336,493.06699,2373.812,-48.188,1032.244,893.24402,363.948,1919.447,-502.55301,1350.387,1211.387,326.655,1726.363,-695.63702,-0.07702,142821,-0.0447,82878,-0.04843,89825,-0.01612,29882,-0.29295,543443,-0.26063,483500,-0.28278,524588,-0.25047,464645,-42644,-25085,-28708,-11149,-138253,-120694,-205884,-188325,1.29705
"3799","E02002861","Leicester 035",2413,107,321,1289,175,11,0,463,15,25,7,210.64799,103.648,305.12201,1235.255,-53.745,176.205,69.205,311.457,1254.252,-34.748,644.341,537.341,228.549,1019.566,-269.43399,846.57202,739.57202,203.601,906.59003,-382.41,-0.05668,105093,-0.02669,49467,-0.04405,81692,-0.01406,26066,-0.1801,334080,-0.15011,278454,-0.17328,321424,-0.14329,265798,-31464,-13883,-26513,-8932,-80837,-63256,-118738,-101157,1.32786
"3877","E02005336","Blaby 004",3751,110,202,2848,256,22,2,259,11,30,11,247.54401,137.54401,191.834,2745.8931,-102.107,199.366,89.366,195.414,2782.4031,-65.597,816.69,706.69,143.603,2330.0959,-517.90399,1116.75,1006.75,129.87199,2098.7991,-749.20099,-0.06819,126431,-0.0389,72118,-0.05338,98999,-0.02409,44686,-0.21515,399088,-0.18586,344775,-0.22109,410105,-0.1918,355792,-55612,-31570,-43508,-19466,-170147,-146105,-261813,-237771,1.24782
"3950","E02005400","North West Leicestershire 004",2455,28,109,2026,161,11,0,82,3,23,12,80.406,52.406,105.525,1984.672,-41.328,48.176,20.176,106.929,2010.704,-15.296,320.21201,292.21201,85.701,1801.2939,-224.70599,534.71399,506.71399,74.322,1626.016,-399.98401,-0.02977,55163,-0.0195,36119,-0.01598,29634,-0.00571,10590,-0.09203,170678,-0.08176,151634,-0.1263,234255,-0.11603,215211,-23445,-15407,-12688,-4650,-77724,-69686,-160839,-152801,2.30001
"3974","E02005366","Charnwood 022",2952,86,205,2224,153,16,0,228,6,22,12,172.569,86.569,197.03101,2160.0359,-63.964,131.103,45.103,198.86301,2192.8879,-31.112,524.25897,438.259,150.71201,1913.175,-310.82501,785.703,699.703,134.70599,1711.618,-512.38202,-0.06114,113365,-0.03041,56365,-0.04159,77130,-0.01086,20130,-0.157,291214,-0.12627,234214,-0.18133,336355,-0.1506,279355,-45385,-22932,-32399,-9946,-122060,-99607,-209748,-187295,1.70276
"4274","E02002837","Leicester 011",2463,93,382,1228,222,17,2,445,26,19,29,228.27,135.27,356.97699,1161.85,-66.15,140.442,47.442,371.80899,1206.166,-21.834,795.88599,702.88599,244.157,890.72699,-337.27301,946.685,853.685,224.55701,808.56299,-419.43701,-0.04682,86813,-0.02764,51229,-0.02587,47976,-0.00668,12392,-0.18026,334374,-0.16107,298790,-0.1533,284363,-0.13411,248779,-25241,-14592,-15060,-4411,-80542,-69893,-109086,-98437,0.96178
"4297","E02002833","Leicester 007",3206,85,511,1576,400,24,13,553,11,7,26,262.75101,177.75101,477.297,1493.6541,-82.346,139.147,54.147,498.78201,1552.402,-23.598,1044.844,959.84399,311.44699,1142.2371,-433.763,1214.5959,1129.5959,299.46201,1046.501,-529.49902,-0.05239,97133,-0.03642,67523,-0.02169,40212,-0.00572,10602,-0.2344,434830,-0.21844,405220,-0.2071,384169,-0.19113,354559,-26980,-18134,-12622,-3776,-96997,-88151,-133652,-124806,0.94661
"4354","E02005396","Melton 006",2715,21,123,2311,113,58,3,40,4,20,22,71.367,50.367,118.249,2270.582,-40.418,34.545,13.545,121.848,2299.1169,-11.883,308.79599,287.79599,91.245,2085.2549,-225.745,468.50101,447.50101,82.327,1950.295,-360.70499,-0.01696,31432,-0.01203,22289,-0.01032,19134,-0.00539,9991,-0.05009,92902,-0.04516,83759,-0.07788,144449,-0.07295,135306,-19929,-13645,-16200,-9916,-56724,-50440,-127126,-120842,NA
