"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"150463",1,1,1,6.307,2652,341,55,0.00872,1176,104,7820,"E02003263 E02003644"
"150464",1,1,1,4.822,2218,96,55,0.01141,899,86,8379,"E02003263 E02003645"
"150465",1,1,1,9.123,3974,414,89,0.00976,1701,159,11118,"E02003263 E02003646"
"150466",1,1,1,8.398,3768,411,83,0.00988,1565,150,10304,"E02003263 E02003647"
"150467",1,1,1,7.054,4688,101,79,0.0112,1315,136,11665,"E02003263 E02003649"
"150468",1,1,1,11.795,5780,466,151,0.0128,2199,185,15604,"E02003263 E02003650"
"150469",1,1,1,6.803,9918,195,119,0.01749,1268,148,15311,"E02003263 E02003651"
"150485",1,1,1,2.803,1788,74,70,0.02497,523,81,6224,"E02003264 E02003265"
"150486",1,1,1,7.167,2980,339,49,0.00684,1336,113,8600,"E02003264 E02003266"
"150487",1,1,1,1.994,1042,45,34,0.01705,372,41,3741,"E02003264 E02003267"
"150488",1,1,1,3.36,1538,58,34,0.01012,626,54,5009,"E02003264 E02003268"
"150489",1,1,1,3.148,2154,62,77,0.02446,587,88,6560,"E02003264 E02003269"
"150490",1,1,1,5.531,2520,106,62,0.01121,1031,93,9073,"E02003264 E02003270"
"150491",1,1,1,4.384,2864,157,96,0.0219,817,98,8739,"E02003264 E02003271"
"150492",1,1,1,3.517,1690,54,46,0.01308,656,61,6252,"E02003264 E02003272"
"150493",1,1,1,4.265,2330,70,89,0.02087,795,99,7902,"E02003264 E02003273"
"150494",1,1,1,3.063,1532,60,55,0.01796,571,43,6012,"E02003264 E02003274"
"150495",1,1,1,2.669,1300,40,39,0.01461,498,42,4073,"E02003264 E02003275"
"150496",1,1,1,4.421,2402,96,95,0.02149,824,83,6818,"E02003264 E02003276"
"150497",1,1,1,4.661,2910,128,121,0.02596,869,118,8534,"E02003264 E02003277"
"150498",1,1,1,4.299,2520,123,66,0.01535,801,74,6479,"E02003264 E02003278"
"150501",1,1,1,19.257,13078,271,374,0.01942,3590,309,32299,"E02003264 E02003610"
"150502",1,1,1,12.996,10642,189,288,0.02216,2423,215,22071,"E02003264 E02003615"
"150506",1,1,1,7.877,6212,125,194,0.02463,1468,126,11958,"E02003264 E02003636"
"150507",1,1,1,12.38,7472,375,226,0.01826,2308,240,23294,"E02003264 E02003637"
"150508",1,1,1,8.493,3534,454,66,0.00777,1583,135,10190,"E02003264 E02003644"
"150509",1,1,1,6.514,2994,125,74,0.01136,1214,112,10937,"E02003264 E02003645"
