"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"150233",1,1,1,3.26,1614,75,58,0.01779,608,59,6039,"E02003258 E02003259",75
"150234",1,1,1,2.519,1144,58,39,0.01548,470,44,4721,"E02003258 E02003260",58
"150235",1,1,1,1.896,764,60,19,0.01002,353,25,2673,"E02003258 E02003261",60
"150236",1,1,1,4.385,1800,143,33,0.00753,817,63,6911,"E02003258 E02003262",143
"150237",1,1,1,2.578,1084,58,30,0.01164,481,37,4158,"E02003258 E02003263",58
"150238",1,1,1,3.131,1312,89,33,0.01054,584,41,4172,"E02003258 E02003264",89
"150239",1,1,1,5.761,2992,157,99,0.01718,1074,120,10041,"E02003258 E02003265",157
"150240",1,1,1,5.974,2668,146,54,0.00904,1114,93,11458,"E02003258 E02003266",146
"150241",1,1,1,3.8,1736,113,47,0.01237,708,64,6509,"E02003258 E02003267",113
"150242",1,1,1,4.048,1752,84,41,0.01013,755,60,6299,"E02003258 E02003268",84
"150243",1,1,1,4.991,2662,140,92,0.01843,930,111,16132,"E02003258 E02003269",140
"150244",1,1,1,5.786,2610,134,55,0.00951,1079,92,10969,"E02003258 E02003270",134
"150245",1,1,1,7.322,3580,242,125,0.01707,1365,137,12780,"E02003258 E02003271",242
"150246",1,1,1,4.671,2028,79,41,0.00878,871,73,8379,"E02003258 E02003272",79
"150247",1,1,1,6.186,3294,187,134,0.02166,1153,133,20558,"E02003258 E02003273",187
"150248",1,1,1,5.059,2110,136,68,0.01344,943,70,9018,"E02003258 E02003274",136
"150249",1,1,1,5.488,2446,154,70,0.01276,1023,82,7274,"E02003258 E02003275",154
"150250",1,1,1,5.887,2734,98,64,0.01087,1097,86,10406,"E02003258 E02003276",98
"150251",1,1,1,7.139,3680,220,136,0.01905,1331,147,22565,"E02003258 E02003277",220
"150252",1,1,1,7.01,3274,218,103,0.01469,1307,112,27222,"E02003258 E02003278",218
"150257",1,1,1,18.224,7098,364,231,0.01268,3397,232,66661,"E02003258 E02003609",364
"150258",1,1,1,17.199,7060,304,217,0.01262,3206,249,73431,"E02003258 E02003610",304
"150259",1,1,1,9.858,5854,228,213,0.02161,1838,165,26222,"E02003258 E02003615",228
"150264",1,1,1,6.33,2446,124,111,0.01754,1180,82,28423,"E02003258 E02003636",124
"150265",1,1,1,10.385,4894,293,187,0.01801,1936,196,22392,"E02003258 E02003637",293
"150266",1,1,1,19.01,7856,543,219,0.01152,3544,277,31397,"E02003258 E02003643",543
"150267",1,1,1,8.029,3352,350,67,0.00834,1497,125,11615,"E02003258 E02003644",350
"150268",1,1,1,6.777,3086,154,67,0.00989,1263,111,12924,"E02003258 E02003645",154
"150269",1,1,1,8.922,4290,213,93,0.01042,1663,151,21365,"E02003258 E02003647",213
"150270",1,1,1,9.542,4790,286,169,0.01771,1779,194,24603,"E02003258 E02003651",286
"150285",1,1,1,1.154,634,46,17,0.01473,215,16,1727,"E02003259 E02003260",46
"150286",1,1,1,4.292,1652,130,37,0.00862,800,53,6087,"E02003259 E02003261",130
"150287",1,1,1,1.751,658,71,15,0.00857,326,19,2315,"E02003259 E02003262",71
"150288",1,1,1,2.966,1146,124,28,0.00944,553,38,3813,"E02003259 E02003263",124
"150289",1,1,1,5.152,1982,237,39,0.00757,960,66,6095,"E02003259 E02003264",237
"150290",1,1,1,7.866,3706,312,101,0.01284,1466,146,12150,"E02003259 E02003265",312
"150291",1,1,1,4.069,1656,163,32,0.00786,759,60,5429,"E02003259 E02003266",163
"150292",1,1,1,4.215,1918,105,59,0.014,786,67,8801,"E02003259 E02003267",105
"150293",1,1,1,2.882,1284,86,37,0.01284,537,40,4733,"E02003259 E02003268",86
"150294",1,1,1,7.012,3332,288,98,0.01398,1307,136,18055,"E02003259 E02003269",288
"150295",1,1,1,4.056,1702,102,41,0.01011,756,61,6554,"E02003259 E02003270",102
"150296",1,1,1,9.427,4294,397,127,0.01347,1757,163,14889,"E02003259 E02003271",397
"150297",1,1,1,4.151,1844,79,39,0.0094,774,59,8045,"E02003259 E02003272",79
"150298",1,1,1,8.207,3964,335,140,0.01706,1530,159,22481,"E02003259 E02003273",335
"150299",1,1,1,4.891,2046,134,62,0.01268,912,61,10790,"E02003259 E02003274",134
"150300",1,1,1,6.389,2888,143,86,0.01346,1191,89,12054,"E02003259 E02003275",143
"150301",1,1,1,5.367,2550,98,62,0.01155,1000,73,10072,"E02003259 E02003276",98
"150302",1,1,1,7.513,3402,145,105,0.01398,1401,110,13627,"E02003259 E02003278",145
"150304",1,1,1,25.203,11030,499,406,0.01611,4698,414,54116,"E02003259 E02003605",499
"150305",1,1,1,14.875,6634,319,291,0.01956,2773,244,40126,"E02003259 E02003610",319
"150306",1,1,1,8.227,3344,143,189,0.02297,1534,122,20077,"E02003259 E02003636",143
"150307",1,1,1,8.343,3902,208,155,0.01858,1555,155,18395,"E02003259 E02003637",208
"150308",1,1,1,16.376,6714,471,201,0.01227,3053,234,26801,"E02003259 E02003643",471
"150309",1,1,1,5.395,2210,278,49,0.00908,1006,82,7019,"E02003259 E02003644",278
"150310",1,1,1,5.047,2178,122,53,0.0105,941,81,8509,"E02003259 E02003645",122
"150311",1,1,1,8.211,3516,350,79,0.00962,1531,137,10962,"E02003259 E02003646",350
"150312",1,1,1,7.486,3326,348,77,0.01029,1395,128,9503,"E02003259 E02003647",348
"150313",1,1,1,7.461,3508,184,81,0.01086,1391,130,15484,"E02003259 E02003648",184
"150314",1,1,1,8.633,4420,303,171,0.01981,1609,178,22858,"E02003259 E02003651",303
"150323",1,1,1,3.556,1340,91,22,0.00619,663,41,5033,"E02003260 E02003261",91
"150324",1,1,1,2.776,1082,120,20,0.0072,517,36,3490,"E02003260 E02003262",120
"150325",1,1,1,2.324,900,108,23,0.0099,433,31,2980,"E02003260 E02003263",108
"150326",1,1,1,4.51,1736,221,34,0.00754,841,59,5262,"E02003260 E02003264",221
"150327",1,1,1,7.224,3460,296,96,0.01329,1347,138,11317,"E02003260 E02003265",296
"150328",1,1,1,4.365,1950,123,41,0.00939,814,67,8037,"E02003260 E02003266",123
"150329",1,1,1,3.94,1782,104,58,0.01472,734,65,7906,"E02003260 E02003267",104
"150330",1,1,1,3.172,1374,95,40,0.01261,591,47,5488,"E02003260 E02003268",95
"150331",1,1,1,6.37,3086,272,93,0.0146,1187,129,17222,"E02003260 E02003269",272
"150332",1,1,1,4.177,1892,111,42,0.01006,779,65,7548,"E02003260 E02003270",111
"150333",1,1,1,8.785,4048,381,122,0.01389,1638,156,14056,"E02003260 E02003271",381
"150334",1,1,1,3.947,1712,100,40,0.01013,736,62,7963,"E02003260 E02003272",100
"150335",1,1,1,7.565,3718,319,135,0.01785,1410,151,21648,"E02003260 E02003273",319
"150336",1,1,1,4.616,1910,133,61,0.01321,860,59,9895,"E02003260 E02003274",133
"150337",1,1,1,6.114,2752,142,85,0.0139,1140,87,11159,"E02003260 E02003275",142
"150338",1,1,1,5.163,2418,119,63,0.0122,962,75,9990,"E02003260 E02003276",119
"150339",1,1,1,6.954,3506,176,125,0.01798,1296,138,14009,"E02003260 E02003277",176
"150340",1,1,1,6.809,3284,212,102,0.01498,1269,107,26276,"E02003260 E02003278",212
"150342",1,1,1,26.051,11564,556,429,0.01647,4856,435,55527,"E02003260 E02003605",556
"150343",1,1,1,8.54,3346,172,124,0.01452,1592,109,32657,"E02003260 E02003636",172
"150344",1,1,1,9.673,4336,261,144,0.01489,1803,171,21877,"E02003260 E02003637",261
"150345",1,1,1,17.401,7138,520,206,0.01184,3244,250,27976,"E02003260 E02003643",520
"150346",1,1,1,6.42,2634,327,54,0.00841,1197,98,8194,"E02003260 E02003644",327
"150347",1,1,1,5.168,2368,131,54,0.01045,963,84,9503,"E02003260 E02003645",131
"150348",1,1,1,7.313,3572,190,80,0.01094,1363,124,17944,"E02003260 E02003647",190
"150349",1,1,1,8.818,4474,307,168,0.01905,1644,183,24187,"E02003260 E02003651",307
"150362",1,1,1,4.33,1780,134,28,0.00647,807,63,6373,"E02003261 E02003262",134
"150363",1,1,1,2.23,974,43,29,0.013,416,35,3525,"E02003261 E02003263",43
"150364",1,1,1,1.733,752,52,18,0.01039,323,24,2183,"E02003261 E02003264",52
"150365",1,1,1,4.368,2450,121,84,0.01923,814,102,10515,"E02003261 E02003265",121
"150366",1,1,1,5.919,2648,137,49,0.00828,1103,94,10920,"E02003261 E02003266",137
"150367",1,1,1,2.732,1344,78,42,0.01537,509,52,5142,"E02003261 E02003267",78
"150368",1,1,1,3.575,1608,77,42,0.01175,666,58,5723,"E02003261 E02003268",77
"150369",1,1,1,3.593,2102,103,77,0.02143,670,94,14143,"E02003261 E02003269",103
"150370",1,1,1,5.731,2590,125,50,0.00872,1068,92,10431,"E02003261 E02003270",125
"150371",1,1,1,5.929,3038,206,110,0.01855,1105,119,13254,"E02003261 E02003271",206
"150372",1,1,1,3.796,1768,67,40,0.01054,708,65,7713,"E02003261 E02003272",67
"150373",1,1,1,4.788,2734,150,119,0.02485,893,116,18569,"E02003261 E02003273",150
"150374",1,1,1,4.018,1732,106,51,0.01269,749,54,13752,"E02003261 E02003274",106
"150375",1,1,1,4.09,1886,117,55,0.01345,762,65,5285,"E02003261 E02003275",117
"150376",1,1,1,5.012,2474,86,63,0.01257,934,79,9740,"E02003261 E02003276",86
"150377",1,1,1,5.612,2714,181,88,0.01568,1046,95,25233,"E02003261 E02003278",181
"150379",1,1,1,17.64,7242,343,214,0.01213,3288,257,73762,"E02003261 E02003610",343
"150380",1,1,1,6.771,2628,163,108,0.01595,1262,90,28754,"E02003261 E02003636",163
"150381",1,1,1,7.974,3332,341,62,0.00778,1486,125,11077,"E02003261 E02003644",341
"150382",1,1,1,6.722,3066,145,62,0.00922,1253,111,12386,"E02003261 E02003645",145
"150383",1,1,1,8.867,4270,204,88,0.00992,1653,151,20827,"E02003261 E02003647",204
"150393",1,1,1,2.649,1062,133,19,0.00717,494,38,3165,"E02003262 E02003263",133
"150394",1,1,1,4.282,1852,94,48,0.01121,798,58,6293,"E02003262 E02003264",94
"150395",1,1,1,6.996,3576,169,110,0.01572,1304,138,12348,"E02003262 E02003265",169
"150396",1,1,1,2.629,1160,54,25,0.00951,490,45,4683,"E02003262 E02003266",54
"150397",1,1,1,3.751,1762,76,50,0.01333,699,64,7229,"E02003262 E02003267",76
"150398",1,1,1,1.642,844,42,28,0.01705,306,29,2655,"E02003262 E02003268",42
"150399",1,1,1,6.142,3202,145,107,0.01742,1145,128,18253,"E02003262 E02003269",145
"150400",1,1,1,2.441,1102,42,26,0.01065,455,43,4194,"E02003262 E02003270",42
"150401",1,1,1,8.557,4164,254,136,0.01589,1595,155,15087,"E02003262 E02003271",254
"150402",1,1,1,3.052,1494,54,38,0.01245,569,52,6189,"E02003262 E02003272",54
"150403",1,1,1,7.337,3834,192,149,0.02031,1368,150,22679,"E02003262 E02003273",192
"150404",1,1,1,4.223,1880,77,63,0.01492,787,57,7227,"E02003262 E02003274",77
"150405",1,1,1,5.574,2756,123,87,0.01561,1039,87,13445,"E02003262 E02003275",123
"150406",1,1,1,4.268,2200,73,61,0.01429,796,66,8216,"E02003262 E02003276",73
"150407",1,1,1,6.414,3052,120,104,0.01621,1196,103,11771,"E02003262 E02003278",120
"150413",1,1,1,14.034,5648,299,173,0.01233,2616,180,40792,"E02003262 E02003613",299
"150414",1,1,1,12.639,5812,251,188,0.01487,2356,178,32041,"E02003262 E02003615",251
"150417",1,1,1,7.769,3618,182,130,0.01673,1448,148,19122,"E02003262 E02003637",182
"150418",1,1,1,15.147,6280,419,192,0.01268,2824,222,25231,"E02003262 E02003643",419
