"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"3851","E02003623","Bedford 008",3560,100,130,2770,165,286,10,45,9,25,20,221.772,121.772,122.363,2669.061,-100.939,167.737,67.737,124.18,2715.4729,-54.527,679.54901,579.54901,89.03,2294.4309,-475.569,907.44598,807.44598,81.168,2098.0581,-671.94202,-0.08322,154350,-0.04801,89041,-0.05353,99304,-0.01833,33995,-0.22119,410328,-0.18599,345019,-0.22753,422080,-0.19232,356771,-55576,-33188,-37225,-14837,-165099,-142711,-255059,-232671,0.90638
"3875","E02003631","Bedford 016",2546,152,325,1641,171,81,2,133,12,18,11,271.29001,119.29,304.02802,1563.949,-77.051,237.632,85.632,311.004,1586.887,-54.113,705.23798,553.23798,220.783,1288.1281,-352.87201,847.26398,695.26398,202.87399,1187.589,-453.41101,-0.05565,103191,-0.02677,49633,-0.0421,78093,-0.01323,24535,-0.12783,237116,-0.09896,183558,-0.12204,226380,-0.09317,172822,-36666,-17951,-29183,-10468,-92727,-74012,-132650,-113935,0.95196
"4132","E02003260","Luton 003",3110,65,313,1839,288,153,11,363,40,17,21,174.272,109.272,296.58701,1778.337,-60.663,129.27,64.27,298.38101,1807.228,-31.772,661.27399,596.27399,211.218,1516.953,-322.047,881.88501,816.88501,189.896,1384.631,-454.36899,-0.05609,104007,-0.0341,63212,-0.03319,61563,-0.0112,20768,-0.1917,355604,-0.16971,314809,-0.19687,365198,-0.17488,324403,-28126,-17020,-18964,-7858,-90339,-79233,-144380,-133274,1.24123
"4184","E02003608","Central Bedfordshire 010",5369,84,219,4187,262,451,5,86,2,52,21,214.612,130.612,205.308,4085.9509,-101.049,127.754,43.754,212.418,4155.6211,-31.379,688.133,604.133,148.173,3726.5339,-460.466,1000.159,916.159,139.57201,3464.7881,-722.21198,-0.0712,132037,-0.04996,92646,-0.03465,64270,-0.01341,24879,-0.20804,385921,-0.18681,346530,-0.2551,473225,-0.23386,433834,-58839,-41682,-26873,-9716,-186102,-168945,-340338,-323181,1.03537
"4226","E02003647","Central Bedfordshire 029",3972,59,612,2722,199,89,14,203,20,30,24,175.037,116.037,583.88702,2650.324,-71.676,98.691,39.691,601.64398,2697.9761,-24.024,725.672,666.672,422.62399,2334.2219,-387.77802,988.92499,929.92499,386.20499,2146.8191,-575.18103,-0.04052,75101,-0.02649,49086,-0.02559,47452,-0.01156,21437,-0.12006,222669,-0.10603,196654,-0.14207,263493,-0.12804,237478,-33625,-22195,-20286,-8856,-108566,-97136,-198422,-186992,1.80519
"4268","E02003618","Bedford 003",3779,127,181,2906,160,193,4,140,8,34,26,263.922,136.922,170.867,2797.595,-108.405,218.494,91.494,173.601,2835.302,-70.697,774.85199,647.85199,124.257,2401.3279,-504.672,1034.954,907.95398,113.991,2183.542,-722.45801,-0.10218,189535,-0.05326,98767,-0.07426,137762,-0.02533,46994,-0.25125,466109,-0.20232,375341,-0.25883,480170,-0.2099,389402,-66162,-35470,-50306,-19614,-180613,-149921,-277073,-246381,0.99224
"4284","E02003637","Central Bedfordshire 019",4131,37,192,3327,198,236,5,82,9,30,15,107.294,70.294,184.388,3271.4629,-55.537,67.985,30.985,188.23599,3302.5171,-24.483,378.92801,341.92801,143.64799,3068.0171,-258.98401,665.74799,628.74799,126.681,2828.5691,-498.431,-0.05273,97757,-0.03191,59135,-0.03665,67986,-0.01583,29364,-0.13122,243380,-0.1104,204758,-0.19234,356780,-0.17152,318158,-47874,-28085,-33950,-14161,-124840,-105051,-270422,-250633,1.64328
"4292","E02003641","Central Bedfordshire 023",2773,33,256,1922,109,381,10,40,2,10,10,85.546,52.546,245.366,1885.236,-36.764,49.453,16.453,254.189,1908.847,-13.153,316.82599,283.82599,183.24899,1737.457,-184.543,487.02899,454.02899,161.955,1607.521,-314.479,-0.0243,45018,-0.01506,27884,-0.01432,26563,-0.00508,9429,-0.05892,109249,-0.04968,92115,-0.09192,170483,-0.08269,153349,-22172,-13927,-12495,-4250,-59636,-51391,-132526,-124281,1.65457
"4364","E02003650","Central Bedfordshire 032",2819,26,95,2297,123,142,7,73,15,21,20,76.641,50.641,91.335,2256.1169,-40.883,39.246,13.246,93.941,2286.467,-10.533,281.642,255.642,72.072,2096.6189,-200.381,473.51901,447.51901,64.013,1933.754,-363.246,-0.03127,57955,-0.02172,40227,-0.01531,28387,-0.00575,10659,-0.09245,171458,-0.08289,153730,-0.12894,239152,-0.11938,221424,-26708,-18736,-13058,-5086,-84523,-76551,-178225,-170253,2.10703
"4386","E02003278","Luton 021",5299,59,1109,2407,652,348,22,595,62,14,31,174.086,115.086,1072.314,2359.2949,-47.705,92.64,33.64,1101.098,2391.155,-15.845,793.54303,734.54303,839.20502,2123.437,-283.56299,1224.837,1165.837,727.23901,1931.923,-475.077,-0.04491,83242,-0.02816,52179,-0.02386,44249,-0.00711,13186,-0.14765,273869,-0.13091,242806,-0.18194,337480,-0.16519,306417,-23045,-14431,-13497,-4883,-75661,-67047,-147388,-138774,1.81065
